f(x),orientation,winE,winW,transmitance
136.492559,-153.82,5.516,5.609,0.3286
133.412436,72.78,5.092,5.848,0.3414
133.316517,74.18,5.158,5.856,0.345
133.359317,72.64,5.167,5.86,0.3449
133.289117,71.87,5.137,5.815,0.3448
133.256424,72.07,5.124,5.857,0.3446
133.280723,71.59,5.139,5.852,0.3433
141.161339,-74.71,4.432,3.412,0.7611
143.986797,173.44,5.883,4.442,0.6782
139.651837,22.14,4.591,5.825,0.4829
133.284322,71.31,5.133,5.849,0.3424
133.350713,72.99,5.143,5.848,0.3434
133.254284,72.23,5.139,5.845,0.3449
154.865204,25.48,3.427,3.294,0.2354
143.655523,-104.23,3.363,4.124,0.5176
139.546818,39.87,5.527,4.666,0.6526
133.253696,70.89,5.146,5.841,0.3449
133.253795,72.22,5.121,5.85,0.3429
133.388543,72.71,5.111,5.85,0.3429
151.517693,3.54,4.96,1.869,0.5386
138.28837,-77.67,4.621,4.436,0.2675
136.960196,-41.29,5.711,4.784,0.3268
133.291762,71.38,5.155,5.832,0.3447
133.332848,74.01,5.146,5.848,0.3464
133.303684,71.58,5.133,5.826,0.3452
133.386106,72.35,5.135,5.872,0.3442
133.245203,72.26,5.136,5.861,0.3437
133.250555,72.19,5.131,5.85,0.3434
156.297305,159.23,5.821,1.502,0.5246
138.369685,57.17,4.167,4.286,0.3429
136.259738,50.83,5.485,4.795,0.2211
133.541073,69.88,5.088,5.843,0.3427
133.378826,72.83,5.13,5.863,0.3467
133.303099,71.65,5.133,5.824,0.3428
157.833864,157.7,1.852,4.259,0.6073
138.795643,-107.16,4.891,3.806,0.5071
135.565292,114.88,4.851,5.878,0.5013
133.356548,71.44,5.04,5.876,0.3417
133.455836,74.87,5.181,5.85,0.345
133.290167,71.53,5.15,5.839,0.3455
144.124007,-176.24,4.642,3.921,0.6874
136.953925,123.56,4.51,4.702,0.404
137.24577,169.33,4.978,5.61,0.3108
133.505568,74.35,5.142,5.834,0.3464
133.296929,71.65,5.118,5.87,0.3431
133.270427,71.95,5.129,5.846,0.3424
133.252026,72.11,5.138,5.854,0.346
133.36948,72.82,5.138,5.852,0.3461
133.276869,71.78,5.138,5.851,0.346
141.954008,57.92,4.685,3.115,0.7217
138.747195,55.12,4.716,3.591,0.4769
136.515141,-114.81,4.719,5.417,0.2718
133.28404,71.54,5.135,5.853,0.3413
133.335604,74.14,5.123,5.843,0.3418
133.263933,70.66,5.137,5.847,0.3421
152.041807,-172.78,2.486,4.93,0.2599
139.130764,112.07,4.686,4.652,0.7293
143.12663,-21.4,5.402,3.468,0.6721
133.488562,74.56,5.128,5.84,0.3412
133.239709,71.82,5.181,5.846,0.3432
133.342792,72.81,5.185,5.853,0.3468
146.150222,-166.57,5.887,3.093,0.209
140.008504,-179.78,4.155,5.87,0.5383
134.256833,80.58,5.305,5.897,0.2104
133.994627,94.75,5.382,5.896,0.2722
133.280768,71.11,5.182,5.843,0.3456
133.276548,71.22,5.159,5.845,0.3441
133.227878,70.86,5.19,5.839,0.3411
133.223448,72.14,5.18,5.833,0.3431
133.210488,72.11,5.183,5.843,0.3427
133.33534,72.63,5.179,5.844,0.3417
133.198967,72.17,5.189,5.843,0.343
141.144343,-89.14,3.585,4.571,0.6802
136.720614,60.58,4.209,5.719,0.6188
138.606615,136.26,5.789,4.498,0.4732
133.258373,70.49,5.185,5.83,0.3397
133.268359,71.1,5.189,5.838,0.3424
133.452997,70.16,5.182,5.837,0.3409
156.518113,15.82,5.869,1.669,0.2485
139.210265,-167.4,5.03,4.751,0.49
140.828666,4.86,5.878,5.79,0.4107
133.302387,73.48,5.227,5.833,0.3387
133.29148,71.1,5.189,5.812,0.3396
133.443321,75.18,5.226,5.808,0.3408
143.819637,120.8,2.501,5.896,0.6055
140.530343,-19.37,3.933,5.445,0.3277
136.898912,94.52,4.792,4.696,0.2815
133.261884,73.86,5.2,5.867,0.3394
133.337482,72.62,5.18,5.838,0.3347
133.245155,71.55,5.205,5.841,0.3408
133.262822,71.17,5.196,5.836,0.3416
133.253315,71.67,5.193,5.84,0.3423
133.322515,72.52,5.19,5.844,0.343
152.287213,62.41,2.105,4.163,0.7995
141.808606,-6.77,5.22,3.461,0.3887
135.736432,-95.16,5.244,5.006,0.4919
133.409582,68.52,5.048,5.856,0.3405
133.242775,71.16,5.204,5.852,0.3393
133.32804,72.34,5.182,5.84,0.3381
149.377393,154.64,5.826,2.92,0.7906
141.801083,113.1,3.343,4.528,0.6244
140.032539,4.43,4.657,5.52,0.2117
133.732168,87.8,5.359,5.688,0.3051
133.240981,71.16,5.21,5.845,0.3399
133.266377,70.77,5.125,5.857,0.3426
138.137312,-59.25,3.875,5.167,0.5118
137.741189,-102.73,5.897,3.971,0.2807
137.834946,178.16,5.695,5.861,0.2026
133.351007,73.02,5.189,5.818,0.3461
133.310873,72.34,5.207,5.85,0.3402
133.170049,72.26,5.242,5.836,0.339
133.209494,71.05,5.268,5.825,0.341
133.189966,71.9,5.25,5.848,0.3377
133.19161,72.04,5.241,5.829,0.3384
139.64985,53.49,5.897,5.827,0.7496
139.25729,-46.54,4.628,4.204,0.5898
136.206339,-98.84,4.949,5.011,0.3732
133.391156,74.36,5.259,5.866,0.339
133.233687,71.32,5.252,5.831,0.3401
133.221447,71.17,5.238,5.852,0.3394
183.636727,-164.66,0.322,3.492,0.4707
138.107253,40.65,4.37,4.713,0.5421
136.427262,121.76,4.228,5.887,0.3046
133.297834,73.17,5.203,5.857,0.3378
133.197181,71.82,5.263,5.842,0.3372
133.170097,72.09,5.258,5.84,0.3373
145.147322,22.25,2.979,5.62,0.73
144.682493,-18.7,4.832,4.416,0.7721
136.70789,39.22,4.654,4.837,0.4206
133.297619,72.89,5.258,5.829,0.3376
133.209551,71.8,5.254,5.839,0.3374
133.301614,72.52,5.243,5.83,0.339
133.237541,71.04,5.243,5.837,0.3402
133.221512,71.65,5.243,5.836,0.3396
133.170047,72.27,5.237,5.838,0.3389
171.446546,-142.67,5.761,0.393,0.4805
137.403833,47.0,5.856,5.714,0.554
135.419985,-68.45,4.64,5.764,0.4575
133.223128,71.11,5.21,5.89,0.3396
133.297217,72.66,5.229,5.835,0.3381
133.265988,73.59,5.217,5.881,0.3383
151.618185,175.1,3.12,3.715,0.2978
143.456576,-174.05,4.946,5.758,0.682
137.428762,98.22,5.266,4.057,0.4106
133.275368,72.96,5.24,5.873,0.3391
133.407096,69.42,5.228,5.849,0.3364
133.28037,71.11,5.12,5.883,0.3381
162.110188,140.67,3.355,2.226,0.5353
143.022118,-119.09,5.853,2.73,0.6497
133.749875,-87.28,5.804,5.612,0.3673
133.279596,73.14,5.254,5.854,0.3374
133.194742,71.93,5.25,5.848,0.3416
133.197526,71.84,5.22,5.876,0.3388
133.213164,71.38,5.244,5.853,0.3381
133.205375,71.82,5.24,5.845,0.3385
133.186542,72.04,5.236,5.837,0.3393
150.115634,172.52,1.944,5.847,0.4294
139.034202,-178.28,5.005,4.466,0.2169
135.840522,114.68,5.836,4.925,0.2354
133.220801,70.53,5.17,5.893,0.3382
133.313912,72.83,5.181,5.894,0.3367
133.252105,73.88,5.189,5.9,0.341
150.173103,160.16,2.029,5.898,0.7864
142.969758,175.81,3.297,4.546,0.4735
139.442757,-150.55,3.531,5.856,0.2942
133.71588,71.5,5.26,5.846,0.3405
164.016941,167.32,1.165,5.763,0.2082
153.181082,0.0,3.0,3.0,0.5
236.235398,176.61,0.102,0.129,0.7975
166.678082,-179.22,0.164,5.881,0.7982
148.374076,178.92,5.883,5.877,0.7995
139.582911,119.54,5.899,5.895,0.7014
136.460816,60.63,5.888,5.881,0.6026
136.944865,-180.0,5.9,5.9,0.2
133.924806,64.79,5.882,5.835,0.2015
141.18959,-168.95,3.979,5.898,0.5832
135.090652,-59.81,5.81,5.793,0.401
139.34411,5.45,5.897,5.9,0.3002
136.695915,123.08,5.898,4.974,0.2009
135.770415,-97.48,5.9,5.9,0.5497
169.201612,-178.94,0.212,5.881,0.2001
156.820944,-79.29,5.899,1.79,0.2015
138.601808,150.46,5.896,5.807,0.4284
134.728782,101.88,5.892,5.897,0.2007
133.912498,65.19,5.894,5.841,0.2015
133.909063,65.12,5.899,5.852,0.201
133.89875,65.07,5.9,5.853,0.2013
133.905539,60.48,5.9,5.9,0.2185
134.177617,61.92,5.9,5.816,0.2
133.820848,66.75,5.873,5.9,0.2071
133.693856,64.93,5.9,5.9,0.2114
146.873486,-29.78,2.574,5.898,0.3155
147.810214,-179.88,5.897,5.828,0.796
137.207271,37.97,4.137,5.851,0.4516
135.659689,123.98,5.897,5.693,0.2205
134.963851,117.52,5.899,4.966,0.3081
237.042291,-180.0,0.1,0.1,0.2
151.830071,161.85,5.874,1.971,0.5943
141.547313,15.63,5.899,3.157,0.4681
148.008579,-7.33,3.309,5.877,0.7761
133.945098,85.28,5.898,5.7,0.2427
133.317068,74.0,5.889,5.883,0.2253
133.475438,74.76,5.9,5.9,0.226
142.175109,-175.28,5.096,3.345,0.4237
143.667619,-31.92,5.866,3.691,0.7844
140.379705,133.9,4.474,4.097,0.5617
133.458671,73.04,5.76,5.768,0.2306
133.507756,74.82,5.886,5.847,0.2278
133.316768,74.19,5.884,5.894,0.2238
133.304934,71.59,5.892,5.888,0.2221
133.33306,73.81,5.872,5.9,0.2245
133.347492,74.27,5.878,5.885,0.2233
145.252623,-14.46,4.229,3.736,0.2499
141.225635,-29.21,4.618,4.43,0.5992
138.348614,-179.59,5.578,5.463,0.4049
134.2057,84.24,5.439,5.253,0.2871
138.223829,12.28,4.961,5.898,0.3181
176.835988,67.3,0.1,5.599,0.4238
164.498083,175.01,5.72,1.193,0.2016
140.515969,176.88,3.441,5.771,0.3341
137.452778,34.02,5.878,4.948,0.4516
133.310113,70.93,5.845,5.852,0.2268
136.464543,46.15,5.066,5.105,0.2148
138.129298,14.66,5.788,5.012,0.2362
137.094423,-104.76,5.651,4.262,0.2751
143.584889,-41.91,5.453,5.833,0.7439
135.646938,-85.53,5.876,4.162,0.4796
133.274851,72.25,5.86,5.884,0.2235
135.441393,37.49,5.494,5.837,0.2344
133.69571,76.39,5.586,5.477,0.255
133.288734,71.87,5.872,5.864,0.2265
133.315072,71.47,5.846,5.882,0.2233
133.434811,72.53,5.859,5.877,0.2231
143.339482,-170.27,3.263,5.561,0.2204
138.033903,-95.11,4.044,4.943,0.4237
136.222466,-97.23,4.634,5.801,0.2787
133.736206,79.14,5.491,5.797,0.2494
133.319864,68.77,5.858,5.875,0.2303
133.290151,71.21,5.864,5.9,0.2251
151.943107,175.22,1.739,5.767,0.6809
138.259389,105.4,3.491,5.835,0.6268
138.421654,140.86,4.375,5.774,0.4959
133.244318,70.81,5.886,5.851,0.229
133.615454,66.52,5.757,5.706,0.2453
133.351262,68.86,5.824,5.822,0.2325
157.182357,-162.58,2.54,3.203,0.7748
144.146312,-164.98,5.349,3.503,0.6797
138.201251,99.87,4.341,4.371,0.3916
133.490763,69.81,5.889,5.851,0.2298
133.67516,65.61,5.666,5.849,0.2358
133.249626,70.42,5.813,5.869,0.2315
133.372382,72.42,5.875,5.854,0.2319
133.306961,71.25,5.891,5.833,0.2283
133.281129,71.02,5.895,5.855,0.2289
153.583744,-85.84,1.459,4.99,0.5872
138.566647,64.12,5.894,3.707,0.645
139.791817,-41.2,4.758,5.898,0.508
133.681859,76.23,5.648,5.693,0.2435
133.537763,65.53,5.844,5.871,0.2288
133.502641,69.7,5.834,5.87,0.2293
143.131564,169.8,5.899,2.951,0.3803
138.145875,61.93,4.593,4.853,0.7505
137.139727,111.34,5.855,4.721,0.539
133.260572,71.87,5.892,5.868,0.2281
133.267206,71.48,5.795,5.848,0.2332
133.226842,72.05,5.797,5.863,0.233
142.957114,47.86,5.887,2.972,0.2448
141.297355,-166.78,5.851,4.692,0.5681
138.745808,-27.95,5.128,4.537,0.3613
133.207998,70.71,5.811,5.867,0.2352
133.421203,75.71,5.732,5.83,0.2402
133.465257,69.22,5.8,5.899,0.2356
133.200094,71.88,5.841,5.863,0.2356
133.22608,71.02,5.811,5.883,0.236
133.207701,70.47,5.815,5.871,0.2346
140.770037,-118.25,4.016,4.833,0.7665
136.862992,158.24,4.757,5.773,0.2876
135.91404,66.75,4.612,5.133,0.5738
133.310437,73.28,5.826,5.874,0.2329
133.45471,69.91,5.831,5.858,0.2349
133.244499,71.37,5.812,5.873,0.2344
144.841814,-19.55,3.061,5.499,0.5866
138.855392,178.33,5.269,4.342,0.4324
135.752799,-109.65,5.273,4.912,0.3852
133.231328,70.72,5.797,5.871,0.2336
133.2009,71.96,5.805,5.871,0.235
133.303539,74.24,5.797,5.844,0.2355
147.117387,-168.51,2.184,5.875,0.4285
134.37236,-74.9,5.761,5.527,0.2133
133.659003,75.05,5.245,5.867,0.4058
133.315156,73.62,5.777,5.851,0.2345
133.282775,73.66,5.82,5.87,0.2365
133.35572,72.71,5.793,5.87,0.2329
133.163232,71.71,5.845,5.891,0.2376
133.33609,72.43,5.833,5.858,0.2368
133.192135,72.12,5.844,5.867,0.235
136.411901,97.77,5.578,4.251,0.3941
142.926885,-146.44,3.767,3.934,0.5715
134.803964,-125.52,5.856,5.807,0.3144
133.280081,71.33,5.888,5.885,0.2263
133.271611,72.5,5.832,5.9,0.24
133.250286,71.41,5.801,5.853,0.2338
142.027724,72.05,3.228,5.885,0.2027
143.105698,18.5,5.721,4.904,0.6846
135.43329,78.15,4.21,5.891,0.3206
134.003981,93.91,5.148,5.89,0.3238
133.175926,71.88,5.807,5.899,0.236
133.148484,71.99,5.84,5.896,0.2364
148.151253,172.77,4.339,3.423,0.204
142.842107,177.59,4.617,5.347,0.6605
135.314655,89.17,5.04,5.005,0.4738
133.204415,71.6,5.872,5.894,0.2342
133.128824,71.92,5.843,5.897,0.2378
133.168084,71.72,5.847,5.888,0.2371
133.135843,71.88,5.846,5.9,0.2377
133.269883,72.62,5.844,5.897,0.238
133.147655,71.82,5.839,5.899,0.2374
146.20298,-72.65,5.867,2.062,0.6147
137.466198,-137.78,4.963,5.352,0.5099
141.224071,-28.08,5.8,4.982,0.5494
133.47002,76.57,5.792,5.887,0.2335
133.188367,71.21,5.856,5.898,0.235
133.238997,71.92,5.872,5.891,0.2282
148.39615,-164.4,2.264,5.89,0.725
137.740305,-171.78,4.639,4.814,0.2812
137.195165,-152.08,4.381,5.878,0.3813
133.293529,73.18,5.785,5.878,0.2381
133.178613,71.88,5.809,5.89,0.2364
133.211079,70.59,5.809,5.872,0.2344
146.381535,178.33,5.839,3.711,0.7732
139.788044,23.35,4.586,3.972,0.477
133.908507,-64.82,5.873,4.965,0.3272
133.216357,71.44,5.831,5.873,0.2364
133.183553,71.63,5.843,5.886,0.2367
133.191844,71.77,5.865,5.897,0.2345
133.156054,71.4,5.84,5.9,0.2391
133.143673,71.54,5.841,5.899,0.2387
133.127477,72.25,5.843,5.898,0.238
148.385756,-32.81,3.682,2.796,0.7487
143.853188,7.94,4.387,5.855,0.6676
136.265614,125.75,4.7,5.34,0.3913
133.282437,71.69,5.799,5.862,0.2316
133.314942,72.8,5.745,5.862,0.2451
133.128221,72.08,5.842,5.899,0.238
142.76986,-74.56,5.834,2.754,0.3662
143.311584,-68.45,4.526,2.88,0.5162
135.811443,42.47,4.883,4.943,0.3644
133.659252,89.78,5.573,5.752,0.2984
133.46821,70.23,5.796,5.859,0.234
133.278432,73.01,5.742,5.876,0.2449
149.955075,91.92,2.353,5.043,0.4422
142.628896,-19.82,3.96,5.865,0.2014
136.365246,-130.6,5.332,5.185,0.2388
133.381885,70.27,5.825,5.897,0.2391
133.200511,72.05,5.795,5.87,0.2348
133.242925,73.53,5.743,5.893,0.2466
133.1188,71.92,5.854,5.889,0.2398
133.12323,72.09,5.849,5.893,0.2389
133.124136,72.17,5.846,5.896,0.2384
143.60108,49.68,3.189,3.929,0.6536
136.948389,-95.53,5.367,4.687,0.6837
133.748984,73.44,5.873,5.213,0.3723
133.827633,84.53,5.577,5.411,0.3379
133.098015,71.91,5.655,5.875,0.2713
133.101292,71.95,5.657,5.9,0.2608
147.35093,92.49,4.546,2.595,0.7763
140.192191,95.45,4.977,3.915,0.2598
135.675267,107.28,5.302,5.88,0.5376
133.266958,75.5,5.741,5.884,0.2641
133.00243,70.83,5.609,5.873,0.2756
133.242465,70.07,5.542,5.882,0.283
141.290062,116.65,5.838,3.196,0.5095
141.389697,-31.98,5.89,3.554,0.6086
133.890037,-61.22,5.403,5.854,0.3084
133.129171,72.88,5.595,5.881,0.2734
133.209089,68.5,5.641,5.814,0.2785
133.239803,68.92,5.621,5.9,0.2752
133.122243,72.45,5.631,5.889,0.2795
133.014993,70.72,5.609,5.846,0.276
133.006226,70.7,5.598,5.874,0.2763
133.053809,71.03,5.612,5.873,0.2761
143.049876,37.47,4.497,2.928,0.6131
144.375653,-24.53,4.277,4.258,0.7587
135.403448,-110.37,5.074,5.894,0.3716
133.01681,71.73,5.619,5.858,0.2752
133.039946,71.58,5.61,5.844,0.2754
133.252004,70.1,5.601,5.847,0.2747
140.983098,-16.8,3.726,4.962,0.3413
137.566386,-90.37,4.299,5.466,0.6197
134.427082,68.7,5.863,5.776,0.4852
133.031706,71.77,5.606,5.863,0.2762
133.08635,73.42,5.633,5.854,0.2761
133.029696,71.63,5.612,5.864,0.2755
161.169506,63.02,5.131,0.595,0.3976
138.544092,-105.06,5.025,3.827,0.5818
136.282355,47.86,5.83,4.083,0.3042
133.104537,71.89,5.654,5.844,0.2733
133.030566,71.53,5.613,5.871,0.2767
133.002919,72.15,5.62,5.867,0.2769
133.018307,71.54,5.605,5.89,0.2747
133.031839,71.19,5.607,5.881,0.2751
133.001319,70.63,5.608,5.87,0.2752
145.924676,153.32,3.192,4.731,0.7968
138.42632,109.63,5.208,4.579,0.6645
135.429039,-122.43,5.856,5.687,0.4319
133.00596,71.93,5.631,5.85,0.2771
133.794607,77.63,5.811,5.427,0.2847
133.042781,71.42,5.612,5.842,0.2794
142.694309,133.47,3.765,4.729,0.2385
137.975377,-178.53,5.875,4.666,0.3115
140.259121,10.88,5.294,5.891,0.4512
133.115092,72.95,5.617,5.843,0.2768
133.055621,74.01,5.592,5.881,0.2772
133.053911,71.07,5.618,5.848,0.2767
163.187933,40.53,0.919,5.843,0.7999
137.362311,178.57,5.5,4.259,0.2628
135.60387,-99.82,5.254,5.279,0.3073
133.05813,73.68,5.619,5.883,0.2755
133.108047,70.89,5.668,5.722,0.2943
133.136197,70.98,5.678,5.742,0.2886
133.24524,69.54,5.614,5.883,0.2755
133.241229,70.08,5.611,5.877,0.2753
133.008191,70.59,5.603,5.87,0.2755
141.098954,-102.85,3.067,5.892,0.5196
139.112966,-179.1,4.304,4.596,0.4354
136.901372,154.05,5.679,5.866,0.3271
133.284949,75.27,5.65,5.811,0.2856
133.145296,71.15,5.653,5.715,0.2951
133.051568,70.94,5.605,5.869,0.2754
146.965758,77.77,4.638,2.604,0.385
141.216654,-94.88,4.568,3.633,0.3922
136.031123,-78.36,5.788,4.035,0.366
133.158743,72.35,5.626,5.882,0.2742
133.075516,72.01,5.688,5.891,0.2643
133.161426,72.44,5.609,5.872,0.2773
144.06971,179.54,3.038,4.903,0.539
140.853546,-145.22,5.286,5.888,0.6557
137.073787,117.16,4.779,5.311,0.2135
133.137398,73.97,5.663,5.876,0.2671
133.022997,71.58,5.621,5.858,0.2783
133.037646,71.23,5.613,5.867,0.2768
133.235093,70.26,5.615,5.853,0.2766
133.026416,70.44,5.611,5.862,0.2759
133.007622,70.54,5.609,5.866,0.2756
143.602761,-58.28,3.171,4.047,0.6451
135.994273,-72.69,4.733,4.508,0.5027
136.991033,-162.64,4.476,5.89,0.2191
133.020284,71.69,5.63,5.867,0.2778
132.988009,72.07,5.631,5.854,0.2793
133.091599,72.0,5.639,5.84,0.2801
139.670137,75.53,3.521,4.613,0.4989
141.457522,-155.07,4.477,4.75,0.6437
135.107851,-119.66,5.858,5.876,0.2303
133.084706,72.02,5.658,5.864,0.2773
133.023639,71.74,5.62,5.851,0.2756
133.025594,71.73,5.627,5.839,0.2785
141.439958,128.79,4.319,5.874,0.7928
139.294153,-31.89,5.83,3.991,0.2621
136.650225,-171.03,5.106,5.764,0.2953
133.121051,73.99,5.655,5.878,0.2767
133.001341,72.08,5.601,5.887,0.2753
132.99758,72.25,5.604,5.894,0.2758
133.086927,73.4,5.624,5.855,0.2788
133.130886,72.74,5.627,5.855,0.2791
133.079239,72.07,5.635,5.855,0.279
146.569331,34.33,5.887,2.096,0.7189
137.636947,117.0,3.534,5.798,0.4121
137.88447,-147.21,5.442,4.421,0.4659
133.005784,71.86,5.608,5.893,0.2749
133.052203,73.98,5.593,5.899,0.2738
133.003007,71.88,5.628,5.854,0.2796
139.657959,63.64,5.837,4.029,0.7925
140.892009,-8.82,4.474,5.008,0.4492
139.210244,-39.27,4.763,4.87,0.2192
133.386692,74.99,5.64,5.723,0.2769
133.240856,72.43,5.674,5.895,0.2623
133.0154,72.2,5.573,5.898,0.2742
141.61963,-124.12,5.788,2.928,0.4996
137.09402,109.59,4.779,5.684,0.6515
135.728063,114.46,5.822,5.053,0.4398
133.271966,75.76,5.643,5.893,0.2727
133.058059,74.01,5.582,5.884,0.2784
133.068198,70.8,5.711,5.857,0.2669
132.976195,72.12,5.631,5.876,0.2801
132.984867,72.09,5.631,5.865,0.2797
132.982315,72.15,5.634,5.853,0.2798
138.55165,71.54,4.309,4.126,0.6353
137.379416,45.73,5.443,4.314,0.5455
134.707259,-87.38,5.429,5.117,0.4748
133.110584,71.29,5.641,5.867,0.2813
133.13552,72.49,5.613,5.852,0.2832
133.041168,71.34,5.619,5.84,0.2787
139.870675,-96.56,3.323,5.855,0.3546
143.608458,174.79,5.887,5.812,0.5945
134.894992,84.95,4.525,5.786,0.4532
133.123533,72.71,5.586,5.9,0.2767
133.04115,70.88,5.695,5.896,0.2677
133.016383,70.87,5.591,5.857,0.2763
139.48496,59.19,3.41,4.976,0.3731
137.626372,151.27,5.886,4.22,0.3515
134.287921,-72.14,5.878,4.761,0.4193
133.17205,72.96,5.702,5.877,0.2689
133.077343,70.54,5.685,5.892,0.2654
133.14698,72.67,5.569,5.895,0.2737
133.160039,73.23,5.643,5.873,0.281
133.076571,73.29,5.633,5.871,0.2815
133.085581,73.02,5.631,5.87,0.2819
140.703007,48.97,5.549,5.889,0.795
136.928823,130.81,4.869,4.704,0.3077
135.039694,87.3,4.73,5.146,0.3394
133.042233,71.19,5.602,5.855,0.2764
133.04391,71.2,5.587,5.883,0.2753
133.094396,71.22,5.722,5.859,0.2642
141.928358,115.45,4.814,3.842,0.7746
137.296655,-100.9,4.142,5.844,0.5052
135.163289,64.55,4.571,5.883,0.2311
133.056646,71.59,5.571,5.857,0.2771
133.100939,73.56,5.551,5.859,0.2804
133.021779,71.56,5.622,5.858,0.2782
143.325889,-97.51,3.727,4.444,0.2748
139.613558,113.18,3.83,4.857,0.6965
133.750441,-81.23,5.886,5.544,0.2958
133.101055,71.97,5.655,5.837,0.2761
132.982875,72.1,5.632,5.851,0.2813
132.983413,72.09,5.63,5.857,0.2805
133.016432,71.35,5.612,5.877,0.2801
133.00246,71.73,5.621,5.877,0.2801
133.090589,71.83,5.635,5.876,0.2802
144.484118,122.0,4.994,3.018,0.6424
141.437056,-30.17,3.509,5.891,0.4279
134.286401,98.52,5.844,5.75,0.397
133.240788,74.76,5.575,5.85,0.2805
133.084857,72.08,5.676,5.861,0.2728
133.083437,71.4,5.7,5.899,0.2656
139.993784,-19.48,5.85,3.962,0.4178
136.61842,-107.72,5.257,4.898,0.585
134.893003,-66.45,4.797,5.356,0.4058
133.069047,72.14,5.648,5.872,0.2782
133.07332,71.86,5.666,5.889,0.2683
133.340697,70.1,5.707,5.811,0.2719
133.09571,72.94,5.624,5.871,0.2819
133.126135,72.53,5.627,5.873,0.281
132.976632,72.28,5.63,5.878,0.2797
143.438169,20.72,5.014,3.492,0.7228
138.627029,126.66,4.076,5.122,0.5801
134.415588,55.58,4.81,5.762,0.3514
133.729748,84.46,5.369,5.764,0.3626
132.979215,70.7,5.595,5.883,0.28
133.095028,71.17,5.644,5.848,0.2826
133.080318,73.23,5.622,5.873,0.2812
133.111041,72.67,5.626,5.875,0.2807
133.135101,72.39,5.629,5.875,0.2804
168.559626,166.28,0.778,5.47,0.2231
183.547627,-132.14,4.463,0.158,0.6547
166.657658,168.08,0.336,5.887,0.7944
136.637316,154.23,5.894,5.877,0.2945
140.578868,155.49,5.674,5.858,0.5194
136.678911,153.45,5.895,5.898,0.2991
134.49683,94.94,5.89,5.897,0.201
136.944865,-180.0,5.9,5.9,0.2
147.819574,-177.91,5.852,5.892,0.7888
138.351911,-44.91,5.899,5.892,0.4524
137.789509,-36.78,5.864,5.875,0.2253
133.934264,89.8,5.891,5.895,0.2104
133.621957,79.58,5.897,5.896,0.2351
133.661257,79.76,5.9,5.9,0.2291
168.234534,-178.0,0.334,5.848,0.2086
170.645858,178.94,5.884,0.364,0.2045
135.262533,45.98,5.89,5.867,0.3876
133.263025,63.99,5.896,5.898,0.3089
133.212679,70.21,5.9,5.885,0.2814
133.05595,68.43,5.9,5.9,0.2898
133.120514,72.5,5.9,5.9,0.2925
133.051483,68.27,5.9,5.9,0.2898
133.063877,68.02,5.9,5.896,0.2902
133.124254,68.19,5.711,5.9,0.2899
133.06615,68.23,5.805,5.9,0.2899
145.669195,23.82,5.876,5.876,0.7732
134.601398,-120.68,5.818,5.895,0.3375
139.205833,-1.27,5.899,5.868,0.3147
132.986523,71.79,5.829,5.893,0.2919
133.09826,73.27,5.786,5.899,0.2955
132.999615,71.58,5.829,5.9,0.2916
144.236193,-161.82,2.759,5.85,0.5652
141.891766,-169.79,5.749,5.85,0.5597
134.778603,108.08,5.686,5.889,0.404
133.341515,83.35,5.894,5.896,0.3166
133.131921,72.46,5.823,5.888,0.2922
133.188759,70.24,5.841,5.9,0.2935
141.905068,24.09,3.346,5.858,0.5772
138.107925,-53.1,3.913,5.88,0.3624
139.166418,23.07,4.493,5.88,0.4587
133.23774,83.03,5.9,5.898,0.283
132.992982,71.55,5.845,5.898,0.2891
132.981739,71.77,5.834,5.9,0.2879
133.226053,69.87,5.823,5.881,0.2875
132.978987,71.85,5.834,5.9,0.2879
132.983503,71.75,5.836,5.9,0.2879
133.139226,72.34,5.833,5.895,0.2878
162.222371,-107.35,5.859,1.377,0.2011
136.974275,-88.67,4.354,5.823,0.5455
135.618918,-95.39,4.931,5.857,0.4242
133.19319,75.6,5.892,5.899,0.3074
132.997032,71.45,5.823,5.898,0.2904
132.998049,71.43,5.835,5.9,0.289
140.432754,33.53,5.823,5.861,0.594
138.241215,-107.11,4.475,5.892,0.2052
134.313514,-77.34,4.98,5.869,0.3021
132.978487,70.75,5.867,5.895,0.2876
133.220801,69.04,5.868,5.893,0.287
132.999328,71.18,5.868,5.9,0.2879
140.073256,118.76,3.36,5.826,0.294
139.480686,17.82,4.261,5.883,0.2217
134.657915,85.14,4.527,5.862,0.3454
133.76183,86.97,5.356,5.898,0.3205
132.991755,71.62,5.858,5.899,0.2871
133.005226,71.41,5.832,5.892,0.2925
133.012346,71.32,5.873,5.875,0.288
132.978183,70.66,5.86,5.894,0.2885
132.983778,70.48,5.865,5.895,0.2873
140.697057,-17.56,4.933,3.704,0.367
139.889289,-6.97,4.786,5.03,0.3237
133.976317,73.51,4.946,5.896,0.239
133.785975,86.36,5.41,5.899,0.2649
132.970538,70.42,5.856,5.9,0.2885
133.255166,69.41,5.754,5.899,0.2933
137.272435,-177.15,4.587,5.87,0.3355
135.247823,-108.26,5.785,5.847,0.2208
134.967806,-115.32,5.308,5.895,0.2856
133.1502,72.3,5.861,5.899,0.2901
132.975058,70.84,5.877,5.888,0.2896
133.193152,69.22,5.9,5.897,0.2903
